aaa
Vol,Page,1,Score
01 桐壺,0005,2,0.4872448979591837,3,0.3842364532019704,15,0.26520438683948155,9,0.2651821862348178,18,0.2639593908629442,5,0.2616632860040568,19,0.258,25,0.25760649087221094,24,0.25708502024291496,14,0.2537764350453172
01 桐壺,0006,4,0.46017699115044247,3,0.3575638506876228,25,0.2730030333670374,24,0.2623612512613522,20,0.2621951219512195,21,0.262,14,0.26104417670682734,15,0.26043737574552683,16,0.25884732052578363,6,0.25870646766169153
01 桐壺,0007,5,0.5,4,0.3248031496062992,23,0.26437941473259335,15,0.25671641791044775,9,0.2545454545454545,11,0.2540650406504065,22,0.2485089463220676,7,0.24732229795520935,18,0.24721377912867273,25,0.24696356275303644
01 桐壺,0008,6,0.5124626121635095,5,0.2796352583586626,23,0.26666666666666666,14,0.2575452716297787,18,0.25557809330628806,25,0.2553191489361702,21,0.2545090180360721,9,0.2527805864509606,16,0.2512664640324215,22,0.2507462686567164
01 桐壺,0009,7,0.486328125,13,0.26597938144329897,19,0.26226226226226224,16,0.26192893401015227,20,0.2612244897959184,23,0.2611336032388664,15,0.25748502994011974,11,0.25688073394495414,18,0.25609756097560976,10,0.25553319919517103
01 桐壺,0010,8,0.30066445182724255,19,0.2694610778443114,9,0.26464646464646463,25,0.2631578947368421,10,0.26078234704112335,15,0.2606965174129353,11,0.2601626016260163,18,0.25937183383991896,23,0.25832492431886983,5,0.2550607287449393
01 桐壺,0011,9,0.5852674066599395,16,0.26289180990899896,25,0.26289180990899896,18,0.2611336032388664,11,0.2598984771573604,17,0.2575609756097561,7,0.25680933852140075,10,0.2565130260521042,14,0.25502008032128515,20,0.2540650406504065
01 桐壺,0012,10,0.5783132530120482,9,0.2649140546006067,13,0.26337448559670784,19,0.26173826173826176,20,0.25865580448065173,18,0.25557809330628806,23,0.2545454545454545,11,0.254323499491353,16,0.2512664640324215,4,0.25024630541871923
01 桐壺,0013,11,0.5717299578059072,24,0.2662473794549266,25,0.26260504201680673,6,0.26239669421487605,10,0.26222684703433924,16,0.25840336134453784,18,0.2565720294426919,5,0.25630252100840334,15,0.25386996904024767,23,0.2534031413612565
01 桐壺,0014,12,0.34746467165419787,11,0.26192893401015227,10,0.25851703406813625,9,0.25832492431886983,16,0.25075834175935285,23,0.25,18,0.24493927125506074,25,0.24469160768452983,21,0.244,13,0.24229979466119098
01 桐壺,0015,13,0.6037321624588364,10,0.2716577540106952,20,0.26058631921824105,18,0.2594594594594595,4,0.2578616352201258,6,0.25690021231422505,9,0.25646551724137934,5,0.2526997840172786,3,0.2513089005235602,15,0.25026511134676566
01 桐壺,0016,14,0.6192893401015228,9,0.26326530612244897,6,0.2535211267605634,19,0.25,5,0.24948875255623723,23,0.24872579001019368,25,0.2474437627811861,10,0.24721377912867273,20,0.2446043165467626,4,0.24453280318091453
01 桐壺,0017,15,0.6093906093906094,19,0.2565130260521042,13,0.25593395252837975,9,0.2535496957403651,4,0.25296442687747034,23,0.2512664640324215,5,0.25,11,0.24897959183673468,14,0.248234106962664,25,0.24796747967479674
01 桐壺,0018,16,0.723404255319149,18,0.26774847870182555,13,0.2674897119341564,9,0.26693629929221435,19,0.26573426573426573,4,0.2620689655172414,23,0.2606060606060606,10,0.25903614457831325,25,0.2573454913880446,6,0.2572283150548355
01 桐壺,0019,17,0.728515625,19,0.26147704590818366,23,0.260343087790111,11,0.2601626016260163,21,0.25625625625625625,15,0.25472636815920396,18,0.24924012158054712,3,0.24778761061946902,7,0.24732229795520935,14,0.24522613065326634
01 桐壺,0020,18,0.8044579533941236,11,0.266260162601626,25,0.2591093117408907,6,0.25697211155378485,9,0.25656565656565655,19,0.25349301397205587,7,0.25316455696202533,16,0.25303643724696356,10,0.25275827482447344,14,0.25125628140703515
01 桐壺,0021,19,0.7744510978043913,25,0.2692307692307692,23,0.26639757820383453,4,0.25984251968503935,16,0.2591093117408907,9,0.25656565656565655,6,0.2549800796812749,11,0.2540650406504065,17,0.25390625,18,0.25329280648429586
01 桐壺,0022,20,0.7296747967479674,19,0.2612163509471585,23,0.2560483870967742,17,0.25365853658536586,9,0.2522704339051463,6,0.24875621890547264,25,0.2487360970677452,18,0.24696356275303644,10,0.24649298597194388,13,0.2464065708418891
01 桐壺,0023,21,0.7392607392607392,6,0.2644135188866799,11,0.2616632860040568,9,0.2600806451612903,17,0.2573099415204678,18,0.25480283114256824,5,0.2545454545454545,25,0.2545454545454545,23,0.2537764350453172,19,0.250996015936255
01 桐壺,0024,22,0.6679920477137177,6,0.25697211155378485,11,0.2540650406504065,18,0.25329280648429586,19,0.25149700598802394,24,0.2505050505050505,25,0.24898785425101214,9,0.24848484848484848,20,0.24821973550356052,17,0.248046875
01 桐壺,0025,23,0.689161554192229,6,0.26437941473259335,9,0.2640736949846469,13,0.2625,4,0.2612163509471585,25,0.2605128205128205,19,0.25884732052578363,16,0.25846153846153846,15,0.2560483870967742,11,0.2554067971163749
01 桐壺,0026,24,0.6888657648283039,11,0.2680628272251309,5,0.264859228362878,9,0.26222684703433924,23,0.2598752598752599,25,0.25651720542231493,10,0.25413223140495866,19,0.2528263103802672,3,0.25101214574898784,14,0.2505175983436853
01 桐壺,0027,25,0.6585365853658537,20,0.2635342185903984,19,0.2625250501002004,11,0.2612244897959184,18,0.26042726347914547,4,0.25889328063241107,23,0.25329280648429586,15,0.2517482517482518,9,0.2515212981744422,5,0.25
01 桐壺,0028,26,0.6037735849056604,14,0.23395149786019973,18,0.23376623376623376,23,0.23242467718794835,13,0.22974963181148747,11,0.2289855072463768,25,0.2276657060518732,9,0.22413793103448276,16,0.21902017291066284,6,0.21690140845070421
02 帚木,0035,3,0.5045278137128072,4,0.38057482656095143,43,0.26232741617357,42,0.2595573440643863,14,0.25851703406813625,5,0.2563600782778865,44,0.25553319919517103,45,0.25502008032128515,34,0.2544731610337972,6,0.25360230547550433
02 帚木,0036,5,0.4278704612365064,4,0.37375745526838966,42,0.26437941473259335,43,0.26112759643916916,36,0.26104417670682734,48,0.2608695652173913,34,0.259222333000997,19,0.25903614457831325,12,0.2583826429980276,44,0.25832492431886983
02 帚木,0037,6,0.46360153256704983,5,0.3570731707317073,13,0.2665406427221172,27,0.26532663316582916,11,0.2647058823529412,12,0.2627450980392157,45,0.26226226226226224,14,0.26173826173826176,34,0.2616451932606541,35,0.2613065326633166
02 帚木,0038,7,0.4595348837209302,6,0.3144774688398849,34,0.2757936507936508,30,0.268,37,0.26613704071499505,21,0.2653658536585366,43,0.2637795275590551,36,0.26373626373626374,41,0.2634245187436677,14,0.262
02 帚木,0039,8,0.5009784735812133,7,0.2681564245810056,34,0.2601787487586892,38,0.25775193798449614,42,0.25728643216080405,39,0.25625625625625625,44,0.2552763819095477,43,0.2541871921182266,47,0.25396825396825395,29,0.2512980269989616
02 帚木,0040,9,0.504725897920605,42,0.2785571142284569,8,0.2634146341463415,43,0.2632612966601179,29,0.2629399585921325,50,0.2616632860040568,36,0.259222333000997,46,0.2561576354679803,44,0.2545090180360721,14,0.25349301397205587
02 帚木,0041,10,0.491588785046729,34,0.26613704071499505,44,0.26532663316582916,27,0.2638469284994965,19,0.26,35,0.2598187311178248,36,0.258,12,0.25736738703339884,14,0.25625625625625625,47,0.25595238095238093
02 帚木,0042,11,0.5680705190989226,12,0.564152791380999,42,0.2725450901803607,19,0.2691924227318046,48,0.26907630522088355,35,0.26706827309236947,45,0.266,14,0.2654690618762475,30,0.2654690618762475,43,0.26522593320235754
02 帚木,0043,13,0.630085146641438,34,0.27380952380952384,29,0.26556016597510373,14,0.264,37,0.26216484607745777,27,0.2595573440643863,35,0.2595573440643863,50,0.258130081300813,41,0.2573454913880446,31,0.2571711177052423
02 帚木,0044,14,0.6626746506986028,43,0.27111984282907664,27,0.26305220883534136,35,0.26305220883534136,33,0.26129666011787817,21,0.2609542356377799,38,0.2608695652173913,41,0.2608695652173913,13,0.26062322946175637,34,0.2594059405940594
02 帚木,0045,15,0.6428571428571429,43,0.25958702064896755,35,0.2592964824120603,50,0.2578680203045685,14,0.25374625374625376,44,0.25275827482447344,5,0.25170731707317073,22,0.2515212981744422,19,0.25149700598802394,41,0.25101214574898784
02 帚木,0046,17,0.711897738446411,16,0.6123348017621145,18,0.39590443686006827,43,0.25958702064896755,28,0.2578740157480315,50,0.2578680203045685,14,0.25774225774225773,34,0.2576808721506442,35,0.25728643216080405,27,0.2552763819095477
02 帚木,0047,19,0.7764471057884231,21,0.26120857699805067,42,0.26078234704112335,34,0.25966303270564917,45,0.25825825825825827,23,0.2571711177052423,30,0.25574425574425574,5,0.255609756097561,10,0.2555970149253731,27,0.2552763819095477
02 帚木,0048,20,0.7316602316602316,42,0.26733668341708544,44,0.2633165829145729,28,0.26232741617357,27,0.2598187311178248,41,0.25963488843813387,14,0.25825825825825827,8,0.25440313111545987,50,0.254323499491353,21,0.25390625
02 帚木,0049,21,0.754863813229572,43,0.27085377821393525,28,0.2691552062868369,34,0.26508407517309596,48,0.26479438314944836,12,0.26418786692759294,46,0.2637795275590551,44,0.26226226226226224,11,0.2622309197651663,30,0.2612163509471585
02 帚木,0050,22,0.7780126849894292,43,0.27226202661207777,42,0.26750261233019856,30,0.2601456815816857,5,0.2578680203045685,19,0.2577962577962578,34,0.25593395252837975,48,0.2554973821989529,50,0.25396825396825395,25,0.25256673511293637
02 帚木,0051,23,0.781404549950544,19,0.25748502994011974,36,0.25748502994011974,27,0.25728643216080405,35,0.25728643216080405,48,0.25728643216080405,41,0.25708502024291496,24,0.2549019607843137,45,0.25425425425425424,28,0.25393700787401574
02 帚木,0052,24,0.7064579256360078,50,0.27152988855116517,21,0.2704280155642023,42,0.2702702702702703,43,0.26300294406280667,47,0.2628458498023715,27,0.26278836509528586,41,0.26262626262626265,11,0.2622309197651663,34,0.26112759643916916
02 帚木,0053,25,0.6844708209693373,23,0.25793650793650796,12,0.2576204523107178,11,0.255653883972468,45,0.25502008032128515,8,0.25269343780607245,34,0.2504970178926441,5,0.25048923679060664,35,0.25,48,0.25
